sid,course_count,average_score
841789269,4,74.5000000000000000
841789377,4,83.5000000000000000
841789408,2,69.0000000000000000
841789414,2,86.0000000000000000
841789759,2,50.0000000000000000
841790253,5,71.2000000000000000
841791407,1,79.0000000000000000
841791504,2,78.0000000000000000
841793520,3,67.3333333333333333
841795170,1,71.0000000000000000
841796076,4,86.5000000000000000
841797192,2,97.0000000000000000
841798507,4,77.2500000000000000
841798690,3,78.3333333333333333
841799082,1,50.0000000000000000
841799424,4,78.3333333333333333
841800227,4,78.2500000000000000
841800723,4,75.2500000000000000
841800807,1,75.0000000000000000
841801510,2,89.0000000000000000
841806753,3,70.0000000000000000
841807009,2,83.0000000000000000
841807056,4,82.0000000000000000
841807415,2,71.0000000000000000
841808151,5,74.4000000000000000
841808525,4,67.5000000000000000
841808683,4,76.2500000000000000
841808720,5,70.6000000000000000
841809205,3,88.3333333333333333
841809554,3,80.0000000000000000
841810789,1,61.0000000000000000
841812205,4,87.5000000000000000
841813682,3,77.2500000000000000
841815204,5,79.0000000000000000
841818203,4,75.5000000000000000
841821537,2,75.0000000000000000
841824301,3,76.0000000000000000
841824427,5,66.0000000000000000
841826635,3,73.3333333333333333
841826935,5,75.0000000000000000
841828635,4,64.7500000000000000
841828692,4,70.2000000000000000
841829163,2,77.5000000000000000
841830546,2,78.0000000000000000
841831259,3,82.0000000000000000
841832447,3,52.0000000000000000
841833472,1,54.0000000000000000
841834285,1,62.0000000000000000
841837067,1,65.0000000000000000
841837546,2,70.0000000000000000
841837737,1,99.0000000000000000
841837810,4,70.2000000000000000
841838100,1,90.0000000000000000
841838610,5,69.8000000000000000
841838992,5,66.5000000000000000
841839102,2,66.5000000000000000
841839757,5,73.0000000000000000
841841656,4,73.0000000000000000
841842176,2,84.0000000000000000
841842432,1,83.0000000000000000
841842446,2,76.5000000000000000
841842934,1,92.0000000000000000
841842943,1,69.0000000000000000
841843176,5,74.7500000000000000
841844152,3,78.3333333333333333
841844576,2,83.5000000000000000
841844597,3,89.0000000000000000
841844761,5,86.0000000000000000
841845394,4,71.6666666666666667
841846277,4,76.0000000000000000
841848023,2,83.5000000000000000
841848614,1,96.0000000000000000
841848897,2,79.0000000000000000
841851194,2,71.5000000000000000
841852911,4,80.0000000000000000
841853104,4,68.0000000000000000
841853315,2,65.0000000000000000
841853748,3,84.0000000000000000
841854998,4,65.0000000000000000
841855599,5,71.4000000000000000
841856850,2,88.0000000000000000
841858954,1,50.0000000000000000
841860114,2,76.0000000000000000
841862541,4,78.6666666666666667
841862697,2,81.5000000000000000
841863706,4,87.2500000000000000
841864209,4,86.6666666666666667
841864401,3,65.0000000000000000
841865681,4,90.0000000000000000
841866437,4,82.7500000000000000
841866992,3,67.0000000000000000
841867070,3,68.0000000000000000
841868749,1,65.0000000000000000
841869164,2,78.0000000000000000
841869201,5,75.0000000000000000
841870286,1,87.0000000000000000
841870339,1,73.0000000000000000
841872770,4,79.2500000000000000
841872799,1,64.0000000000000000
841874253,3,69.0000000000000000
841877062,5,66.4000000000000000
841877404,1,
841878207,5,69.4000000000000000
841878898,1,83.0000000000000000
841879758,3,67.6666666666666667
841881872,1,77.0000000000000000
841882888,3,73.6666666666666667
841883729,2,92.0000000000000000
841883930,2,64.5000000000000000
841884183,4,74.6666666666666667
841884452,1,53.0000000000000000
841884475,5,85.0000000000000000
841888200,5,72.0000000000000000
841888446,4,82.7500000000000000
841890485,2,77.0000000000000000
841892052,2,77.6666666666666667
841892608,4,73.5000000000000000
841893627,3,76.0000000000000000
841894698,3,82.3333333333333333
841895070,4,74.2000000000000000
841896127,5,78.8000000000000000
841897274,5,80.2000000000000000
841897343,5,69.4000000000000000
841897947,5,60.0000000000000000
841898011,3,76.6666666666666667
841899674,1,76.0000000000000000
841900718,4,84.6666666666666667
841901637,3,68.0000000000000000
841902721,4,72.0000000000000000
841902974,5,77.8000000000000000
841903150,1,83.0000000000000000
841903521,1,93.0000000000000000
841906027,3,83.0000000000000000
841906362,4,74.7500000000000000
841906372,2,90.0000000000000000
841907204,4,77.7500000000000000
841907536,4,65.0000000000000000
841909437,2,60.0000000000000000
841910388,1,90.0000000000000000
841913052,3,71.0000000000000000
841915520,3,75.0000000000000000
841918558,4,85.5000000000000000
841918614,2,74.5000000000000000
841919441,5,73.4000000000000000
841921473,2,59.5000000000000000
841924425,4,78.2500000000000000
841924605,5,81.2000000000000000
841925314,2,75.5000000000000000
841926988,1,75.0000000000000000
841928328,4,66.0000000000000000
841929178,2,51.0000000000000000
841929648,2,96.0000000000000000
841929697,4,80.0000000000000000
841932293,4,69.2500000000000000
841933049,4,80.5000000000000000
841934439,1,78.0000000000000000
841934961,2,89.0000000000000000
841935048,2,64.5000000000000000
841935633,4,73.6666666666666667
841938480,3,79.0000000000000000
841939863,4,71.6666666666666667
841940322,1,67.0000000000000000
841941070,2,62.5000000000000000
841941518,5,82.0000000000000000
841943027,2,90.5000000000000000
841944006,1,92.0000000000000000
841944713,3,65.3333333333333333
841944728,2,66.0000000000000000
841945353,3,74.6666666666666667
841945525,4,76.6666666666666667
841946794,3,85.0000000000000000
841950699,3,69.3333333333333333
841951485,2,68.5000000000000000
841951901,5,72.4000000000000000
841951915,4,90.4000000000000000
841953454,1,89.0000000000000000
841953717,1,87.0000000000000000
841954248,2,53.0000000000000000
841955599,1,99.0000000000000000
841959017,1,84.0000000000000000
841962405,4,83.7500000000000000
841964804,3,78.6666666666666667
841965208,3,66.6666666666666667
841967146,5,83.2000000000000000
841968318,4,88.6000000000000000
841969261,2,86.0000000000000000
841970209,1,98.0000000000000000
841971240,2,78.0000000000000000
841972029,1,75.0000000000000000
841972291,4,62.5000000000000000
841973790,4,70.0000000000000000
841974337,4,56.0000000000000000
841975211,5,81.4000000000000000
841975529,5,75.6000000000000000
841976460,4,73.5000000000000000
841976645,5,62.5000000000000000
841977198,4,64.3333333333333333
841977821,2,71.0000000000000000
841977970,3,75.0000000000000000
841979123,5,77.2500000000000000
841979897,5,68.8000000000000000
841981942,1,73.0000000000000000
841982068,1,70.0000000000000000
841983063,4,82.5000000000000000
841983602,1,69.0000000000000000
841984536,3,88.2500000000000000
841987816,5,73.2000000000000000
841990379,2,92.0000000000000000
841992498,5,82.0000000000000000
841995456,4,68.0000000000000000
841995463,4,75.0000000000000000
841995792,5,80.2000000000000000
841995849,5,83.0000000000000000
841997003,3,75.0000000000000000
841997722,3,63.2500000000000000
841999997,3,61.6666666666666667
842000238,1,91.0000000000000000
842003161,5,80.0000000000000000
842003359,2,51.0000000000000000
842008101,2,70.0000000000000000
842008468,4,75.2500000000000000
842008699,3,91.3333333333333333
842008989,4,79.3333333333333333
842009653,5,79.8000000000000000
842009956,4,76.0000000000000000
842010424,5,73.6000000000000000
842010671,5,71.2000000000000000
842012837,5,86.2000000000000000
842013004,5,81.8000000000000000
842014838,4,84.0000000000000000
842017712,3,70.6666666666666667
842019746,1,
842023253,1,51.0000000000000000
842026109,4,72.5000000000000000
842028273,3,72.5000000000000000
842030492,3,74.0000000000000000
842031603,5,73.0000000000000000
842031836,2,60.5000000000000000
842032001,5,84.7500000000000000
842033949,3,74.3333333333333333
842034329,1,80.0000000000000000
842034552,2,70.0000000000000000
842034660,1,73.0000000000000000
842034886,4,81.3333333333333333
842035293,5,81.6000000000000000
842037124,3,66.2000000000000000
842038860,3,51.6666666666666667
842039132,4,76.0000000000000000
842039411,1,74.0000000000000000
842039594,5,79.0000000000000000
842041075,1,97.0000000000000000
842041121,5,75.6000000000000000
842042057,1,92.0000000000000000
842043661,3,93.3333333333333333
842045312,1,74.0000000000000000
842050181,2,83.5000000000000000
842053204,5,72.5000000000000000
842054070,2,86.0000000000000000
842054560,3,66.2000000000000000
842055911,1,63.0000000000000000
842056816,5,74.8000000000000000
842058586,1,66.0000000000000000
842059654,1,61.0000000000000000
842060858,4,73.0000000000000000
842060877,4,76.8000000000000000
842061469,3,70.5000000000000000
842062354,3,95.6666666666666667
842062398,4,73.7500000000000000
842062635,1,93.0000000000000000
842063586,1,74.0000000000000000
842064574,2,70.3333333333333333
842065365,1,82.0000000000000000
842066727,1,81.0000000000000000
842067862,3,81.3333333333333333
842068425,5,81.2000000000000000
842070109,5,81.0000000000000000
842070503,4,64.0000000000000000
842070612,3,87.0000000000000000
842073760,4,72.6666666666666667
842074627,2,67.0000000000000000
842075570,4,75.2500000000000000
842078758,4,80.5000000000000000
842080329,4,62.0000000000000000
842080948,5,73.4000000000000000
842081084,2,61.5000000000000000
842082393,2,84.5000000000000000
842082447,2,51.5000000000000000
842084608,2,85.5000000000000000
842085060,2,85.5000000000000000
842086646,3,71.0000000000000000
842087946,2,92.5000000000000000
842088362,3,64.6666666666666667
842088483,1,54.0000000000000000
842088672,2,66.0000000000000000
842089654,1,86.0000000000000000
842092374,3,77.3333333333333333
842093837,1,74.0000000000000000
842095510,3,73.0000000000000000
842097401,3,73.3333333333333333
842098336,3,67.3333333333333333
842098526,5,64.8000000000000000
842098919,3,67.6666666666666667
842099203,2,75.5000000000000000
842099423,4,83.6666666666666667
842101532,4,72.2500000000000000
842104791,3,73.3333333333333333
842106573,4,80.7500000000000000
842107536,1,77.0000000000000000
842107647,1,51.0000000000000000
842108256,4,78.0000000000000000
842108459,1,67.0000000000000000
842108771,3,89.0000000000000000
842109651,2,69.5000000000000000
842111678,5,72.6666666666666667
842112643,1,95.0000000000000000
842112993,3,69.0000000000000000
842113066,2,83.0000000000000000
842113722,2,86.0000000000000000
842114060,1,88.0000000000000000
842114775,4,85.6666666666666667
842115118,1,74.0000000000000000
842115313,2,53.5000000000000000
842115703,1,98.0000000000000000
842115726,2,78.5000000000000000
842116955,5,71.2000000000000000
842117225,1,51.0000000000000000
842117710,5,80.4000000000000000
842120162,2,97.0000000000000000
842121716,1,66.0000000000000000
842121750,4,82.7500000000000000
842124731,3,75.6666666666666667
842125144,3,82.3333333333333333
842125949,4,77.7500000000000000
842127569,3,74.0000000000000000
842129651,2,84.0000000000000000
842129887,1,68.0000000000000000
842129914,2,81.5000000000000000
842130887,2,78.5000000000000000
842131413,3,57.6666666666666667
842131583,4,74.2500000000000000
842132479,3,71.6666666666666667
842134784,3,74.0000000000000000
842134793,1,67.0000000000000000
842134972,3,82.0000000000000000
842137988,5,80.4000000000000000
842139685,3,61.6666666666666667
842140599,5,89.6000000000000000
842143184,4,77.5000000000000000
842145409,3,70.6666666666666667
842145749,3,62.6666666666666667
842146323,4,85.7500000000000000
842147285,1,71.0000000000000000
842147636,5,83.0000000000000000
842148194,4,89.2500000000000000
842150054,1,69.0000000000000000
842150496,5,80.0000000000000000
842150789,3,77.0000000000000000
842150844,1,88.0000000000000000
842152740,2,90.0000000000000000
842153673,3,78.6666666666666667
842154098,4,55.0000000000000000
842154559,1,67.0000000000000000
842154884,2,81.5000000000000000
842155104,5,70.2500000000000000
842155231,4,77.3333333333333333
842155415,4,76.0000000000000000
842155504,2,85.0000000000000000
842157908,3,77.3333333333333333
842158796,4,71.6000000000000000
842160203,2,84.0000000000000000
842160320,1,81.0000000000000000
842161486,2,82.0000000000000000
842161878,1,67.0000000000000000
842162776,3,83.3333333333333333
842163282,1,91.0000000000000000
842164519,3,73.0000000000000000
842165291,2,82.5000000000000000
842165404,5,74.6000000000000000
842166566,5,75.8000000000000000
842166944,3,78.3333333333333333
842171108,5,81.0000000000000000
842172652,5,66.2000000000000000
842173696,5,80.2500000000000000
842177832,4,75.6666666666666667
842178310,3,83.5000000000000000
842178606,1,76.0000000000000000
842179252,2,64.0000000000000000
842180099,4,85.7500000000000000
842184899,4,84.5000000000000000
842185814,3,72.0000000000000000
842188178,2,80.0000000000000000
842189250,3,70.0000000000000000
842189280,1,75.0000000000000000
842189293,4,75.7500000000000000
842189352,3,71.5000000000000000
842191574,5,79.2000000000000000
842192527,3,66.6666666666666667
842195417,2,79.5000000000000000
842195953,3,73.6666666666666667
842197350,5,70.4000000000000000
842197467,2,79.5000000000000000
842199221,4,70.7500000000000000
842200513,4,71.5000000000000000
842200943,3,70.0000000000000000
842201420,5,76.0000000000000000
842201786,4,90.5000000000000000
842202369,2,68.5000000000000000
842202689,1,67.0000000000000000
842202979,3,89.5000000000000000
842203232,4,82.8000000000000000
842203617,2,81.5000000000000000
842204319,5,82.5000000000000000
842205188,5,79.8000000000000000
842206575,4,73.7500000000000000
842206999,5,79.4000000000000000
842207487,5,79.6000000000000000
842207988,1,73.0000000000000000
842208016,1,91.0000000000000000
842208546,3,83.3333333333333333
842208564,5,89.5000000000000000
842208733,2,50.0000000000000000
842209215,1,64.0000000000000000
842209379,1,
842210098,4,63.0000000000000000
842210820,4,68.7500000000000000
842211269,2,81.0000000000000000
842211499,3,81.0000000000000000
842211646,5,82.7500000000000000
842212360,3,80.6666666666666667
842213252,3,74.0000000000000000
842214120,3,81.0000000000000000
842214805,1,
842217146,1,91.0000000000000000
842218445,2,80.5000000000000000
842220384,4,68.0000000000000000
842221112,1,55.0000000000000000
842222999,4,91.2500000000000000
842223106,5,73.6000000000000000
842223155,5,72.7500000000000000
842223387,3,78.0000000000000000
842224336,2,90.5000000000000000
842224823,3,97.0000000000000000
842224867,1,53.0000000000000000
842227091,1,70.0000000000000000
842227620,1,
842227978,2,76.0000000000000000
842228401,3,78.6666666666666667
842228474,1,99.0000000000000000
842229620,2,88.0000000000000000
842231275,3,80.0000000000000000
842231574,4,67.0000000000000000
842232161,4,85.3333333333333333
842235320,4,67.0000000000000000
842237595,4,79.0000000000000000
842242413,3,73.0000000000000000
842245306,4,72.8000000000000000
842247680,3,75.6666666666666667
842248371,1,74.0000000000000000
842248381,3,85.0000000000000000
842250049,5,73.2500000000000000
842251391,4,79.0000000000000000
842253697,2,76.5000000000000000
842257008,1,97.0000000000000000
842257206,2,71.0000000000000000
842260637,5,81.6000000000000000
842261104,5,81.8000000000000000
842261472,4,71.5000000000000000
842262306,2,87.0000000000000000
842262435,5,84.0000000000000000
842263599,5,72.4000000000000000
842263662,1,51.0000000000000000
842264270,5,71.8000000000000000
842264420,5,86.6000000000000000
842265594,1,62.0000000000000000
842265805,1,54.0000000000000000
842265855,2,72.0000000000000000
842266612,1,92.0000000000000000
842266755,3,72.0000000000000000
842272844,4,72.2000000000000000
842273931,5,65.7500000000000000
842274923,1,92.0000000000000000
842275795,3,79.6666666666666667
842277581,2,77.0000000000000000
842278423,3,70.3333333333333333
842279223,3,70.3333333333333333
842280062,3,71.0000000000000000
842281185,2,80.0000000000000000
842281672,3,70.6666666666666667
842283272,3,77.6666666666666667
842284097,3,80.0000000000000000
842285646,4,77.2500000000000000
842287356,1,81.0000000000000000
842287511,4,71.6000000000000000
842287598,2,72.5000000000000000
842288664,4,76.8000000000000000
842289762,4,85.2500000000000000
842291857,5,80.7500000000000000
842292154,1,51.0000000000000000
842293674,2,90.0000000000000000
842293702,4,68.7500000000000000
842294695,1,
842295978,4,71.0000000000000000
842296930,3,70.3333333333333333
842298288,1,52.0000000000000000
842302509,4,79.0000000000000000
842305110,1,79.0000000000000000
842306528,2,70.5000000000000000
842306770,5,71.2000000000000000
842308192,4,87.0000000000000000
842310015,4,75.0000000000000000
842310651,1,82.0000000000000000
842312434,4,73.6666666666666667
842315210,1,55.0000000000000000
842317053,5,86.5000000000000000
842319139,2,55.0000000000000000
842319751,4,83.5000000000000000
842321579,5,75.2000000000000000
842322550,1,71.0000000000000000
842323804,5,76.4000000000000000
842326704,1,79.0000000000000000
842327064,1,82.0000000000000000
842327146,2,79.3333333333333333
842327432,2,65.0000000000000000
842327810,5,73.4000000000000000
842328186,2,68.0000000000000000
842328205,1,80.0000000000000000
842328726,1,92.0000000000000000
842329514,4,76.7500000000000000
842329649,1,65.0000000000000000
842330105,4,83.5000000000000000
842330829,2,71.5000000000000000
842331247,1,65.0000000000000000
842331830,3,83.5000000000000000
842331907,4,79.7500000000000000
842332993,1,77.0000000000000000
842333855,4,64.0000000000000000
842334149,3,64.6666666666666667
842334186,3,80.3333333333333333
842334276,1,70.0000000000000000
842336076,1,50.0000000000000000
842336115,5,84.6000000000000000
842338026,4,83.0000000000000000
842338224,4,75.3333333333333333
842338342,5,61.6000000000000000
842340563,4,68.7500000000000000
842342188,1,90.0000000000000000
842342669,4,72.2500000000000000
842342975,5,74.6000000000000000
842343946,4,77.5000000000000000
842344944,5,73.0000000000000000
842345687,4,70.0000000000000000
842345772,4,79.5000000000000000
842345826,1,84.0000000000000000
842346349,2,72.5000000000000000
842349607,4,81.7500000000000000
842350469,4,67.4000000000000000
842351674,5,71.2000000000000000
842351803,5,80.5000000000000000
842352489,2,56.0000000000000000
842353370,4,78.3333333333333333
842355143,1,51.0000000000000000
842355520,3,87.3333333333333333
842355807,4,67.0000000000000000
842357036,2,60.0000000000000000
842358433,4,85.6000000000000000
842359282,5,74.6000000000000000
842360561,1,72.0000000000000000
842361315,2,71.0000000000000000
842364336,5,78.8000000000000000
842365034,3,73.2500000000000000
842365045,1,
842365565,1,84.0000000000000000
842366124,1,77.0000000000000000
842366300,1,92.0000000000000000
842366783,3,88.3333333333333333
842366919,3,73.3333333333333333
842368567,4,85.2500000000000000
842372319,2,75.5000000000000000
842372372,5,77.2000000000000000
842372465,3,86.7500000000000000
842372592,3,85.0000000000000000
842373212,1,87.0000000000000000
842375046,2,76.5000000000000000
842375347,1,
842375542,2,94.0000000000000000
842376708,3,68.0000000000000000
842377265,2,67.5000000000000000
842378683,3,83.2500000000000000
842378716,1,83.0000000000000000
842380130,5,75.2000000000000000
842380356,2,97.5000000000000000
842381476,4,80.5000000000000000
842382403,4,69.5000000000000000
842383440,3,76.6666666666666667
842385019,3,84.0000000000000000
842385054,1,68.0000000000000000
842385139,3,78.3333333333333333
842386676,4,89.5000000000000000
842388194,3,70.0000000000000000
842388491,3,81.0000000000000000
842390796,3,73.5000000000000000
842392794,5,80.6000000000000000
842393896,2,78.5000000000000000
842396663,5,78.4000000000000000
842399458,1,83.0000000000000000
842399623,3,72.3333333333333333
842401692,2,83.3333333333333333
842402100,3,71.0000000000000000
842402418,4,80.3333333333333333
842402716,2,71.0000000000000000
842402722,5,84.2000000000000000
842403643,4,76.5000000000000000
842406044,4,77.0000000000000000
842407070,1,
842407944,1,69.0000000000000000
842409792,2,88.0000000000000000
842411040,1,82.0000000000000000
842411172,3,74.3333333333333333
842411450,4,74.0000000000000000
842412076,2,87.0000000000000000
842413260,1,72.0000000000000000
842413682,1,
842413925,3,85.5000000000000000
842414246,1,93.0000000000000000
842414586,2,76.0000000000000000
842415259,4,82.2500000000000000
842415531,2,73.0000000000000000
842415955,5,78.8000000000000000
842416344,2,69.0000000000000000
842416388,5,68.8000000000000000
842416754,2,82.5000000000000000
842418470,3,75.6666666666666667
842419744,4,74.7500000000000000
842421226,2,89.5000000000000000
842422857,5,78.5000000000000000
842425006,4,72.8000000000000000
842426883,2,97.0000000000000000
842427495,3,67.3333333333333333
842428029,5,80.8000000000000000
842428220,3,87.3333333333333333
842428906,5,72.7500000000000000
842430493,3,75.6666666666666667
842430497,4,74.8000000000000000
842431047,2,56.5000000000000000
842433024,2,91.5000000000000000
842433406,4,70.7500000000000000
842434529,3,73.6666666666666667
842434710,4,70.0000000000000000
842434812,3,74.3333333333333333
842438639,4,83.5000000000000000
842438859,1,65.0000000000000000
842441117,4,63.2500000000000000
842443026,4,77.3333333333333333
842444148,4,76.5000000000000000
842445385,1,83.0000000000000000
842446108,5,86.0000000000000000
842446890,3,75.0000000000000000
842448010,5,68.4000000000000000
842448263,3,71.5000000000000000
842449713,5,82.8000000000000000
842449774,4,76.2500000000000000
842450517,4,84.2500000000000000
842451012,3,84.5000000000000000
842451551,2,67.5000000000000000
842454873,1,99.0000000000000000
842455621,3,72.3333333333333333
842455736,1,85.0000000000000000
842457406,4,75.5000000000000000
842457639,2,77.5000000000000000
842457951,3,81.5000000000000000
842458187,5,74.5000000000000000
842458534,1,63.0000000000000000
842458881,3,86.0000000000000000
842458901,4,82.0000000000000000
842460451,4,71.3333333333333333
842460890,1,88.0000000000000000
842461563,1,53.0000000000000000
842461678,3,76.6666666666666667
842462673,2,97.5000000000000000
842462945,1,76.0000000000000000
842463532,5,84.4000000000000000
842464101,3,82.0000000000000000
842464607,5,75.5000000000000000
842465948,5,68.8000000000000000
842468156,2,71.0000000000000000
842468287,5,75.4000000000000000
842468987,2,67.5000000000000000
842469612,1,81.0000000000000000
842469738,5,67.0000000000000000
842471304,4,77.7500000000000000
842471607,2,68.5000000000000000
842472038,3,70.0000000000000000
842472499,4,73.7500000000000000
842472608,4,81.0000000000000000
842473505,1,53.0000000000000000
842474193,5,89.2000000000000000
842474937,5,75.6000000000000000
842476200,1,72.0000000000000000
842477449,2,75.3333333333333333
842477678,4,76.7500000000000000
842478124,1,98.0000000000000000
842481131,3,82.0000000000000000
842481912,2,84.5000000000000000
842482168,3,77.6666666666666667
842482931,1,
842483158,4,90.3333333333333333
842483537,5,68.5000000000000000
842484563,1,64.0000000000000000
842485016,2,79.0000000000000000
842486054,1,90.0000000000000000
842486290,4,86.2000000000000000
842486948,4,82.0000000000000000
842486996,5,68.0000000000000000
842487141,4,88.2500000000000000
842488318,2,78.5000000000000000
842490634,3,65.0000000000000000
842491117,1,53.0000000000000000
842491148,3,84.3333333333333333
842491611,5,88.2500000000000000
842492864,2,83.5000000000000000
842493428,1,80.0000000000000000
842494937,2,67.0000000000000000
842495877,5,81.2500000000000000
842496146,4,82.6666666666666667
842497561,1,90.0000000000000000
842497862,2,61.5000000000000000
842498763,5,82.0000000000000000
842498822,1,62.0000000000000000
842500698,5,83.8000000000000000
842503308,2,74.0000000000000000
842503655,1,60.0000000000000000
842504773,5,73.2500000000000000
842505610,1,53.0000000000000000
842505876,5,70.4000000000000000
842508616,4,95.5000000000000000
842509099,1,73.0000000000000000
842509855,1,74.0000000000000000
842510291,1,51.0000000000000000
842511030,4,74.2000000000000000
842514322,4,68.6000000000000000
842514389,2,76.5000000000000000
842514565,4,84.4000000000000000
842515837,3,81.2500000000000000
842516974,2,97.0000000000000000
842516997,2,55.0000000000000000
842519042,1,93.0000000000000000
842521602,4,69.4000000000000000
842523481,3,70.3333333333333333
842525106,1,63.0000000000000000
842527141,4,78.2500000000000000
842528159,5,66.8000000000000000
842529509,3,66.6666666666666667
842529742,3,76.6666666666666667
842531304,5,69.8000000000000000
842533127,1,99.0000000000000000
842533675,5,77.2500000000000000
842534344,3,89.6666666666666667
842534665,2,89.5000000000000000
842535118,2,67.0000000000000000
842535224,3,67.5000000000000000
842537979,3,72.0000000000000000
842538238,2,75.0000000000000000
842539952,4,82.2500000000000000
842541445,3,85.0000000000000000
842542110,1,64.0000000000000000
842544489,5,66.2000000000000000
842545174,5,58.5000000000000000
842545809,3,72.3333333333333333
842546940,1,91.0000000000000000
842547721,4,92.7500000000000000
842551724,1,90.0000000000000000
842552815,5,87.2000000000000000
842557943,5,81.4000000000000000
842559043,1,87.0000000000000000
842559559,1,99.0000000000000000
842560209,1,91.0000000000000000
842560892,2,75.0000000000000000
842561832,4,76.2500000000000000
842562319,2,67.0000000000000000
842564322,4,67.5000000000000000
842565553,2,82.0000000000000000
842565918,2,73.0000000000000000
842566736,1,69.0000000000000000
842566845,4,90.0000000000000000
842566853,2,75.5000000000000000
842566984,2,96.5000000000000000
842567876,3,57.5000000000000000
842569203,1,63.0000000000000000
842571575,4,65.0000000000000000
842573091,2,77.0000000000000000
842573776,3,77.3333333333333333
842574168,1,75.0000000000000000
842575758,1,61.0000000000000000
842577952,1,67.0000000000000000
842579914,5,69.5000000000000000
842581612,4,72.5000000000000000
842583107,1,50.0000000000000000
842585371,3,80.7500000000000000
842588063,5,81.0000000000000000
842589245,3,79.0000000000000000
842589366,3,86.2500000000000000
842589706,5,68.8000000000000000
842590891,2,72.5000000000000000
842592058,3,75.0000000000000000
842593144,2,91.0000000000000000
842593215,3,70.6666666666666667
842595127,3,73.0000000000000000
842596544,5,79.7500000000000000
842596625,1,79.0000000000000000
842598154,1,96.0000000000000000
842598318,4,81.2500000000000000
842598694,4,69.7500000000000000
842599515,2,80.5000000000000000
842599714,5,88.8000000000000000
842602014,2,76.0000000000000000
842602400,2,67.0000000000000000
842602621,3,79.5000000000000000
842607290,4,84.5000000000000000
842607965,1,76.0000000000000000
842610174,5,69.2000000000000000
842610628,3,66.3333333333333333
842610682,3,80.0000000000000000
842611137,2,72.0000000000000000
842611840,3,93.6666666666666667
842612507,3,77.0000000000000000
842612530,3,80.0000000000000000
842612864,3,81.0000000000000000
842613630,1,75.0000000000000000
842614809,4,79.7500000000000000
842614830,4,76.0000000000000000
842615613,1,67.0000000000000000
842615876,4,77.5000000000000000
842616172,2,73.5000000000000000
842618604,1,82.0000000000000000
842620298,1,72.0000000000000000
842620397,3,82.3333333333333333
842621827,3,83.0000000000000000
842624527,5,67.0000000000000000
842625359,5,70.2000000000000000
842625697,3,79.0000000000000000
842626065,1,96.0000000000000000
842627488,2,75.0000000000000000
842628016,3,88.0000000000000000
842629209,4,73.2500000000000000
842629945,4,74.3333333333333333
842630076,4,75.2500000000000000
842630495,5,72.4000000000000000
842630560,4,85.2000000000000000
842631261,3,65.0000000000000000
842633100,5,72.4000000000000000
842634069,3,72.2000000000000000
842634538,4,79.5000000000000000
842635021,2,61.5000000000000000
842635842,3,63.6666666666666667
842635954,2,80.5000000000000000
842637575,4,79.5000000000000000
842638902,4,74.0000000000000000
842639369,3,85.3333333333333333
842639741,5,78.0000000000000000
842641390,2,76.0000000000000000
842642588,3,78.6666666666666667
842643219,3,77.0000000000000000
842643505,4,72.0000000000000000
842644134,4,64.5000000000000000
842644704,4,71.2500000000000000
842649049,4,71.2500000000000000
842649409,2,73.5000000000000000
842650047,4,82.3333333333333333
842651974,1,53.0000000000000000
842652829,1,64.0000000000000000
842653714,2,71.5000000000000000
842653848,5,72.7500000000000000
842654267,5,62.2000000000000000
842654662,5,81.6000000000000000
842656380,4,70.2500000000000000
842656524,4,54.5000000000000000
842660143,5,76.6000000000000000
842660742,3,78.0000000000000000
842663624,2,66.5000000000000000
842663691,2,81.0000000000000000
842665222,1,69.0000000000000000
842665970,2,82.0000000000000000
842666022,4,75.0000000000000000
842667694,4,78.7500000000000000
842669017,4,83.4000000000000000
842669134,2,80.0000000000000000
842669427,5,75.0000000000000000
842669595,5,77.6000000000000000
842669610,5,78.7500000000000000
842671362,3,80.3333333333333333
842672146,5,66.8000000000000000
842674609,5,67.6000000000000000
842676171,5,78.2500000000000000
842676500,4,68.6666666666666667
842676541,3,63.5000000000000000
842678482,4,80.7500000000000000
842679546,2,66.0000000000000000
842680532,4,68.6666666666666667
842680677,2,63.5000000000000000
842681364,4,70.2500000000000000
842682351,4,61.5000000000000000
842683419,1,91.0000000000000000
842683655,4,77.2500000000000000
842685076,4,70.0000000000000000
842685113,2,83.5000000000000000
842686470,1,93.0000000000000000
842687379,3,73.5000000000000000
842688020,5,68.8000000000000000
842688506,5,80.2000000000000000
842688635,2,67.0000000000000000
842688719,2,86.5000000000000000
842689394,1,76.0000000000000000
842690877,3,66.0000000000000000
842690980,2,72.5000000000000000
842691192,3,54.3333333333333333
842691599,4,71.0000000000000000
842692720,5,77.8000000000000000
842692910,1,70.0000000000000000
842693090,3,83.6666666666666667
842696746,1,71.0000000000000000
842698094,2,92.0000000000000000
842698704,1,88.0000000000000000
842700514,2,70.0000000000000000
842700879,1,95.0000000000000000
842701571,5,78.2500000000000000
842702834,4,69.2500000000000000
842705496,1,87.0000000000000000
842706370,1,67.0000000000000000
842706573,4,83.0000000000000000
842709633,4,66.6666666666666667
842709951,3,72.6666666666666667
842712014,1,75.0000000000000000
842712311,3,67.3333333333333333
842712620,5,66.2500000000000000
842713069,2,91.0000000000000000
842713623,3,72.0000000000000000
842714926,2,79.5000000000000000
842715687,1,75.0000000000000000
